"A_beautiful_mind_script" "fight_club_script" "Remember_script" "Secret_window_script" "Seven_script" "Shutter_island_script"
"стране" 0.0133654103180968 0.00936066647945334 0 0 0 0
"страха" 0 0.00936066647945334 0 0 0 0
"страховки" 0 0.00936066647945334 0.0208051596796005 0 0 0
"страшно" 0 0.00936066647945334 0 0 0.0127567291746396 0
"студента" 0 0 0 0 0.0127567291746396 0
"студенческий" 0 0.00936066647945334 0 0 0 0
"стул" 0 0 0 0 0.0255134583492792 0.010339123242349
"сумма" 0 0.00936066647945334 0 0 0 0
"суп" 0 0.0187213329589067 0 0 0 0
"супа" 0 0.00936066647945334 0 0 0 0
"суть" 0 0 0 0 0 0.010339123242349
"существует" 0.0133654103180968 0.00936066647945334 0.0208051596796005 0.0183016105417277 0.0255134583492792 0.0310173697270471
"сферы" 0 0 0 0 0.0127567291746396 0
"счет" 0 0.00936066647945334 0 0 0.0127567291746396 0
"считает" 0 0 0 0 0.0127567291746396 0.0310173697270471
"считается" 0 0 0.0104025798398003 0 0 0.010339123242349
"считать" 0 0.00936066647945334 0.0104025798398003 0 0 0
"сырой" 0 0 0 0 0.0127567291746396 0
"сэр" 0.147019513499064 0.121688664232893 0.0208051596796005 0.0183016105417277 0.0255134583492792 0.0310173697270471
"сюда" 0.0801924619085806 0.0468033323972667 0.0936232185582024 0.054904831625183 0.255134583492792 0.155086848635236
"та" 0 0 0.0208051596796005 0 0 0
"таблетки" 0 0 0 0 0.0127567291746396 0.0310173697270471
"тайлер" 0 0.00936066647945334 0 0 0 0
"так" 0.49452018176958 0.374426659178134 0.572141891189015 0.768667642752562 0.523025896160225 0.599669148056245
"такая" 0.0400962309542903 0.00936066647945334 0.0312077395194008 0 0.0127567291746396 0.010339123242349
"также" 0.0267308206361935 0.0468033323972667 0.0312077395194008 0.0366032210834553 0.0637836458731981 0.0413564929693962
"таки" 0.0267308206361935 0.00936066647945334 0.0104025798398003 0.0183016105417277 0.0255134583492792 0
"такие" 0.0267308206361935 0.0187213329589067 0.0104025798398003 0 0 0.010339123242349
"таким" 0.0400962309542903 0.0187213329589067 0.0624154790388016 0.0183016105417277 0.0255134583492792 0.0310173697270471
"такими" 0.0133654103180968 0.00936066647945334 0 0 0 0
"таких" 0 0.00936066647945334 0.0208051596796005 0 0.0127567291746396 0.0516956162117452
"такого" 0.0400962309542903 0 0 0 0.0382701875239189 0.0516956162117452
"такое" 0.120288692862871 0.0374426659178133 0.0520128991990014 0.054904831625183 0.0637836458731981 0.10339123242349
"такой" 0.0534616412723871 0.0374426659178133 0.0936232185582024 0.0732064421669107 0.114810562571757 0.10339123242349
"таком" 0.0267308206361935 0.00936066647945334 0.0104025798398003 0 0.0255134583492792 0
"такси" 0.0133654103180968 0 0 0 0.0127567291746396 0
"такую" 0.0267308206361935 0.02808199943836 0.0416103193592011 0 0 0.010339123242349
"там" 0.120288692862871 0.16849199663016 0.0936232185582024 0.366032210834553 0.153080750095675 0.33085194375517
"тарелки" 0 0 0 0 0.0127567291746396 0
"твое" 0 0.08424599831508 0 0.0183016105417277 0.0255134583492792 0
"твоего" 0 0.00936066647945334 0.0104025798398003 0.0732064421669107 0 0.0310173697270471
"твоей" 0.0668270515904838 0.00936066647945334 0.0312077395194008 0.109809663250366 0.0510269166985585 0.0206782464846981
"твоем" 0 0 0 0.054904831625183 0.0127567291746396 0
"твоему" 0 0.0187213329589067 0.0624154790388016 0.0366032210834553 0 0
"твои" 0.0267308206361935 0.08424599831508 0.0624154790388016 0.0183016105417277 0.0127567291746396 0.0827129859387924
"твоим" 0.0133654103180968 0.00936066647945334 0.0208051596796005 0 0.0127567291746396 0
"твоих" 0.0133654103180968 0.0187213329589067 0.0208051596796005 0.0183016105417277 0 0
"твой" 0.0534616412723871 0.05616399887672 0.0416103193592011 0.0915080527086384 0 0.0516956162117452
"творится" 0 0 0 0 0 0.0413564929693962
"твою" 0.0133654103180968 0.0936066647945334 0.124830958077603 0.054904831625183 0.0765403750478377 0.0206782464846981
"твоя" 0.0400962309542903 0.102967331273987 0.114428378237803 0.0366032210834553 0.0510269166985585 0.0930521091811414
"те" 0.0267308206361935 0.00936066647945334 0.0416103193592011 0 0.0255134583492792 0.0206782464846981
"тебе" 0.481154771451484 0.430590658054854 0.665765109747217 0.475841874084919 0.280648041842072 0.320512820512821
"тебя" 0.374231488906709 0.552279322287747 0.520128991990014 0.695461200585652 0.420972062763108 0.485938792390405
"тела" 0 0 0 0.0183016105417277 0.0255134583492792 0
"телевизор" 0 0.0187213329589067 0.0312077395194008 0 0 0
"телевизору" 0 0.0187213329589067 0 0 0 0
"телефон" 0 0.00936066647945334 0.0416103193592011 0.0183016105417277 0.0637836458731981 0
"телефона" 0 0 0.0104025798398003 0 0.0127567291746396 0.010339123242349
"телефону" 0.0133654103180968 0.0187213329589067 0.0416103193592011 0.0183016105417277 0.0127567291746396 0
"тело" 0 0 0 0 0.0255134583492792 0.0516956162117452
"тем" 0.0801924619085806 0.00936066647945334 0.104025798398003 0.0366032210834553 0.0765403750478377 0.0310173697270471
"темноте" 0 0.00936066647945334 0 0 0 0.010339123242349
"тему" 0.0133654103180968 0.00936066647945334 0 0 0 0
"теперь" 0.0534616412723871 0.131049330712347 0.114428378237803 0.0366032210834553 0.0637836458731981 0.186104218362283
"терять" 0 0 0 0 0 0.010339123242349
"тестостерона" 0 0.00936066647945334 0 0 0 0
"тех" 0.0267308206361935 0.0374426659178133 0.0520128991990014 0.0366032210834553 0.0255134583492792 0.0206782464846981
"титькам" 0 0.00936066647945334 0 0 0 0
"тише" 0 0 0 0 0.0255134583492792 0
"ткани" 0 0 0 0 0 0.010339123242349
"то" 0.49452018176958 0.439951324534307 0.76979090814522 0.658857979502196 0.880214313050134 0.641025641025641
"тобой" 0.0935578722266774 0.0655246653561734 0.104025798398003 0.164714494875549 0.102053833397117 0.10339123242349
"тогда" 0.0267308206361935 0.0748853318356267 0.156038697597004 0.219619326500732 0.153080750095675 0.0516956162117452
"того" 0.147019513499064 0.0468033323972667 0.228856756475606 0.109809663250366 0.0765403750478377 0.0930521091811414
"тоже" 0.0801924619085806 0.05616399887672 0.0936232185582024 0.109809663250366 0.0510269166985585 0.10339123242349
"той" 0.0133654103180968 0 0.0104025798398003 0 0.0127567291746396 0.0413564929693962
"только" 0.374231488906709 0.16849199663016 0.249661916155206 0.183016105417277 0.395458604413828 0.134408602150538
"том" 0.0668270515904838 0.0936066647945334 0.0728180588786019 0.23792093704246 0.0382701875239189 0.11373035566584
"тому" 0.0133654103180968 0 0.0312077395194008 0 0.0127567291746396 0
"торт" 0 0.00936066647945334 0 0 0 0
"тот" 0.0133654103180968 0.05616399887672 0.176843857276605 0.0732064421669107 0.0510269166985585 0.0310173697270471
"точка" 0 0.0187213329589067 0 0 0 0.010339123242349
"точки" 0 0.0187213329589067 0 0 0 0
"точку" 0 0 0 0.0183016105417277 0 0.010339123242349
"точно" 0.0400962309542903 0.05616399887672 0.0520128991990014 0.128111273792094 0.0510269166985585 0.0206782464846981
"трахались" 0 0.00936066647945334 0 0 0 0
"трахнул" 0 0 0 0 0.0255134583492792 0
"третий" 0 0.00936066647945334 0 0 0 0
"третье" 0 0.02808199943836 0 0 0 0
"трех" 0 0.00936066647945334 0 0 0 0
"три" 0.0133654103180968 0.05616399887672 0.0208051596796005 0.146412884333821 0.0510269166985585 0.010339123242349
"тридцать" 0 0 0 0.0366032210834553 0.0382701875239189 0
"трижды" 0 0.00936066647945334 0 0 0 0
"труб" 0 0.00936066647945334 0 0 0 0
"трубки" 0 0 0 0 0.0127567291746396 0
"трубку" 0.0133654103180968 0.00936066647945334 0.0208051596796005 0 0 0
"трудная" 0 0 0 0.0183016105417277 0 0
"трудно" 0.0267308206361935 0.0187213329589067 0.0312077395194008 0 0.0127567291746396 0
"трусов" 0 0.00936066647945334 0 0 0 0
"ту" 0.0133654103180968 0 0 0 0 0.010339123242349
"туалет" 0 0.0187213329589067 0 0 0 0.010339123242349
"туда" 0.0267308206361935 0.0468033323972667 0.0312077395194008 0.0732064421669107 0.0382701875239189 0.0723738626964433
"тут" 0 0.327623326780867 0.0104025798398003 0.0732064421669107 0.0765403750478377 0.268817204301075
"ты" 1.75086875167068 1.87213329589067 2.66306043898887 2.32430453879941 2.0283199387677 1.48883374689826
"тысяча" 0 0.00936066647945334 0 0 0 0
"тысячи" 0.0267308206361935 0 0 0 0.0127567291746396 0.010339123242349
"тьма" 0 0.00936066647945334 0 0 0 0
"у" 0.601443464314354 0.692689319479547 0.613752210548216 0.677159590043924 0.727133562954459 0.734077750206782
"убей" 0 0 0.0208051596796005 0.0183016105417277 0 0
"убивать" 0 0 0.0208051596796005 0 0.0255134583492792 0.0206782464846981
"убивают" 0 0 0.0104025798398003 0 0 0.010339123242349
"убирайся" 0 0.0187213329589067 0.0104025798398003 0 0.0255134583492792 0
"убить" 0.0133654103180968 0.00936066647945334 0.0416103193592011 0.109809663250366 0.0127567291746396 0.0413564929693962
"убрать" 0 0.00936066647945334 0 0 0 0
"убью" 0 0 0.0104025798398003 0.0183016105417277 0 0
"увеличить" 0.0133654103180968 0 0 0 0 0
"увидев" 0 0 0 0.0183016105417277 0 0.010339123242349
"увидел" 0.0267308206361935 0 0.0208051596796005 0 0.0255134583492792 0.0206782464846981
"увидеть" 0.0668270515904838 0.00936066647945334 0.0208051596796005 0 0.0127567291746396 0
"увидишь" 0 0 0.0104025798398003 0.0183016105417277 0.0127567291746396 0
"углом" 0 0 0 0.0183016105417277 0 0
"углу" 0 0.0187213329589067 0 0.0366032210834553 0.0127567291746396 0
"угодно" 0.0133654103180968 0.00936066647945334 0.0104025798398003 0 0.0127567291746396 0.010339123242349
"удалили" 0 0.0187213329589067 0 0 0 0
"удалось" 0 0 0.0104025798398003 0 0.0127567291746396 0.010339123242349
"удар" 0.0133654103180968 0 0 0 0 0
"ударил" 0 0.05616399887672 0.0208051596796005 0 0.0127567291746396 0
"ударов" 0 0.00936066647945334 0 0.0183016105417277 0 0
"удивительно" 0.0267308206361935 0 0 0 0.0255134583492792 0
"уж" 0.0400962309542903 0.0374426659178133 0.0208051596796005 0.0366032210834553 0.0127567291746396 0.0206782464846981
"ужасно" 0.0133654103180968 0.0187213329589067 0 0.0183016105417277 0 0.010339123242349
"ужасное" 0 0.02808199943836 0 0 0 0
"уже" 0.200481154771451 0.149770663671253 0.228856756475606 0.329428989751098 0.114810562571757 0.144747725392887
"ужин" 0.0133654103180968 0 0 0 0.0127567291746396 0
"ужина" 0 0 0 0 0 0.010339123242349
"узнал" 0.0133654103180968 0 0.0208051596796005 0.054904831625183 0.0127567291746396 0.010339123242349
"узнать" 0.0133654103180968 0.0187213329589067 0.0104025798398003 0 0 0.0413564929693962
"уйти" 0.0133654103180968 0 0 0 0.0255134583492792 0.0413564929693962
"улица" 0 0 0.0208051596796005 0 0 0
"улице" 0.0267308206361935 0.00936066647945334 0.0208051596796005 0 0.0127567291746396 0
"улицу" 0 0.00936066647945334 0 0 0 0
"улицы" 0 0.00936066647945334 0 0 0.0127567291746396 0
"улыбается" 0 0 0 0 0.0127567291746396 0
"ума" 0 0.00936066647945334 0.0208051596796005 0.0366032210834553 0 0.0206782464846981
"уме" 0.0133654103180968 0 0.0520128991990014 0 0 0.010339123242349
"умер" 0 0.0187213329589067 0 0 0.0382701875239189 0
"умереть" 0.0133654103180968 0.0468033323972667 0 0 0.0127567291746396 0.010339123242349
"умерла" 0 0.0187213329589067 0.0104025798398003 0 0 0.0206782464846981
"умерли" 0.0133654103180968 0.00936066647945334 0 0 0 0.010339123242349
"умирал" 0 0.0187213329589067 0 0 0 0
"умирают" 0 0.00936066647945334 0 0 0 0
"умрешь" 0 0.02808199943836 0 0 0 0
"уничтожить" 0 0.02808199943836 0 0 0 0
"упаковку" 0 0.00936066647945334 0 0 0 0
"упал" 0 0.0187213329589067 0 0.0183016105417277 0 0
"уровень" 0 0.0187213329589067 0 0 0 0
"услугу" 0 0.0468033323972667 0 0 0 0
"услышал" 0.0133654103180968 0.00936066647945334 0 0 0 0
"успел" 0.0133654103180968 0.00936066647945334 0 0 0 0
"устроить" 0.0133654103180968 0 0.0104025798398003 0 0 0
"утверждает" 0 0 0 0 0.0382701875239189 0
"утро" 0 0 0 0.0366032210834553 0.0382701875239189 0
"утром" 0 0.00936066647945334 0 0.054904831625183 0.0892971042224774 0.0310173697270471
"ухо" 0 0.0468033323972667 0 0 0 0
"участвуют" 0 0.00936066647945334 0 0 0 0
"участников" 0 0.00936066647945334 0 0 0 0
"учиться" 0 0.00936066647945334 0.0104025798398003 0 0 0
"ушел" 0 0.00936066647945334 0 0 0.0127567291746396 0
"ушли" 0.0133654103180968 0 0 0 0 0
"фильм" 0 0.0187213329589067 0 0 0 0
"фильма" 0 0.0655246653561734 0 0 0.0127567291746396 0
"форме" 0 0.00936066647945334 0 0 0 0
"фотографии" 0 0 0 0 0.0127567291746396 0
"фотографию" 0.0267308206361935 0 0 0 0.0382701875239189 0
"футов" 0 0.0187213329589067 0 0 0 0
"х" 0 0 0 0 0 0.0930521091811414
"хайку" 0 0.00936066647945334 0 0 0 0
"хватает" 0.0133654103180968 0.00936066647945334 0 0.0183016105417277 0 0.010339123242349
"хватит" 0.0935578722266774 0.0374426659178133 0.0208051596796005 0.0183016105417277 0.0510269166985585 0.0310173697270471
"химический" 0 0.00936066647945334 0 0 0 0
"ходи" 0 0.0187213329589067 0 0 0 0.0206782464846981
"ходил" 0 0 0 0 0 0.010339123242349
"ходит" 0.0133654103180968 0 0 0 0 0
"ходить" 0.0267308206361935 0 0 0.0183016105417277 0 0
"ходят" 0 0.00936066647945334 0 0 0 0
"хожу" 0 0.0187213329589067 0 0 0 0
"хозяева" 0 0 0 0.0183016105417277 0 0
"холле" 0 0 0.0104025798398003 0 0 0
"холодильник" 0 0.0187213329589067 0 0 0 0
"холодные" 0 0.00936066647945334 0 0 0 0
"холодный" 0 0.00936066647945334 0 0 0 0
"хороший" 0 0 0.0104025798398003 0.054904831625183 0 0.0310173697270471
"хорошим" 0.0133654103180968 0 0 0 0 0
"хорошо" 0.213846565089548 0.2808199943836 0.280869655674607 0.31112737920937 0.178594208444955 0.165425971877585
"хотел" 0.0935578722266774 0.16849199663016 0.0936232185582024 0.0915080527086384 0.0637836458731981 0.0723738626964433
"хотела" 0 0 0.0208051596796005 0.0366032210834553 0 0.010339123242349
"хотели" 0 0.0187213329589067 0.0312077395194008 0.0183016105417277 0 0
"хотелось" 0 0.00936066647945334 0 0.0183016105417277 0.0255134583492792 0
"хотим" 0 0.00936066647945334 0 0.0183016105417277 0 0.010339123242349
"хоть" 0.0267308206361935 0.0187213329589067 0.0416103193592011 0.0183016105417277 0.0892971042224774 0.0620347394540943
"хотя" 0.0935578722266774 0.00936066647945334 0.0208051596796005 0 0.0127567291746396 0.0310173697270471
"хотят" 0 0 0 0 0.0127567291746396 0.0413564929693962
"хочет" 0.0267308206361935 0.0374426659178133 0.0312077395194008 0.0732064421669107 0.0637836458731981 0.0206782464846981
"хочется" 0.0267308206361935 0.00936066647945334 0 0 0 0
"хочешь" 0.0267308206361935 0.1404099971918 0.114428378237803 0.183016105417277 0.178594208444955 0.010339123242349
"хочу" 0.0935578722266774 0.11232799775344 0.114428378237803 0.146412884333821 0.140324020921036 0.10339123242349
"хуже" 0.0400962309542903 0.0187213329589067 0.0104025798398003 0.0183016105417277 0 0.010339123242349
"цвета" 0 0.00936066647945334 0 0 0 0.010339123242349
"целиком" 0 0 0 0.0183016105417277 0 0
"целый" 0 0.0374426659178133 0.0104025798398003 0.0183016105417277 0.0510269166985585 0.0206782464846981
"центра" 0 0.0187213329589067 0 0 0.0127567291746396 0
"центре" 0 0.00936066647945334 0 0 0 0
"цену" 0 0.00936066647945334 0 0 0 0
"цилиндр" 0 0.00936066647945334 0 0 0 0
"цыпленка" 0 0.00936066647945334 0 0 0 0
"чакры" 0 0.00936066647945334 0 0 0 0
"час" 0.0267308206361935 0.0468033323972667 0.0208051596796005 0.0366032210834553 0.0255134583492792 0.010339123242349
"часа" 0.0133654103180968 0.00936066647945334 0 0.0915080527086384 0.0127567291746396 0
"часов" 0.0133654103180968 0 0 0.0366032210834553 0.0382701875239189 0.0413564929693962
"части" 0 0.0468033323972667 0 0.0183016105417277 0 0.010339123242349
"часто" 0.0400962309542903 0.0374426659178133 0 0.054904831625183 0.0127567291746396 0
"часть" 0.0267308206361935 0.05616399887672 0.0104025798398003 0.0366032210834553 0.0382701875239189 0
"частью" 0 0 0.0104025798398003 0.0183016105417277 0.0127567291746396 0.010339123242349
"часы" 0 0 0 0 0.0127567291746396 0.0206782464846981
"чаще" 0.0133654103180968 0.0187213329589067 0 0 0 0
"чего" 0.0133654103180968 0.05616399887672 0.0520128991990014 0.164714494875549 0.0637836458731981 0.11373035566584
"чей" 0 0.0187213329589067 0 0 0 0.0206782464846981
"человек" 0.0935578722266774 0.11232799775344 0.0728180588786019 0.0183016105417277 0.0382701875239189 0.0620347394540943
"человека" 0.0133654103180968 0.0187213329589067 0.0728180588786019 0.0183016105417277 0.0255134583492792 0.0413564929693962
"человеком" 0.0133654103180968 0.00936066647945334 0 0 0.0510269166985585 0
"человеку" 0 0 0 0 0.0127567291746396 0
"человеческие" 0 0.00936066647945334 0 0 0 0
"человеческий" 0 0.00936066647945334 0 0 0 0
"человеческих" 0 0 0 0 0 0.0206782464846981
"чем" 0.160384923817161 0.205934662547973 0.104025798398003 0.183016105417277 0.216864395968874 0.10339123242349
"чемодан" 0 0.0187213329589067 0 0 0 0
"чему" 0.0133654103180968 0 0.0104025798398003 0.054904831625183 0.0510269166985585 0
"через" 0.0133654103180968 0.0936066647945334 0.0832206387184022 0.0366032210834553 0.102053833397117 0.0930521091811414
"черная" 0 0.00936066647945334 0 0 0 0
"черной" 0 0.00936066647945334 0 0 0 0
"черные" 0 0.0374426659178133 0 0 0 0
"черный" 0 0.00936066647945334 0 0.0183016105417277 0.0255134583492792 0
"честно" 0.0133654103180968 0.00936066647945334 0.0104025798398003 0.0183016105417277 0.0255134583492792 0
"честь" 0.0267308206361935 0.00936066647945334 0 0 0 0.010339123242349
"четверг" 0 0.0187213329589067 0 0 0 0
"четвергам" 0 0.0187213329589067 0 0 0 0
"четыре" 0 0.0187213329589067 0 0.0366032210834553 0.0127567291746396 0.0206782464846981
"четырех" 0 0 0 0 0.0127567291746396 0
"чипсы" 0 0 0 0.0183016105417277 0 0
"читает" 0.0133654103180968 0 0 0 0.0255134583492792 0
"читал" 0.0267308206361935 0 0 0.0366032210834553 0.0382701875239189 0
"читаю" 0 0 0.0104025798398003 0.0183016105417277 0 0
"член" 0 0.02808199943836 0 0 0 0.010339123242349
"членов" 0 0.02808199943836 0 0 0 0
"члены" 0 0 0 0 0 0.010339123242349
"что" 1.91125367548784 2.04062529252083 2.96473525434308 2.39751098096633 2.5768592932772 2.191894127378
"чтобы" 0.227211975407645 0.177852663109613 0.332882554873609 0.256222547584187 0.229621125143513 0.227460711331679
"чувствовал" 0 0.00936066647945334 0 0 0 0.010339123242349
"чувствовать" 0 0.00936066647945334 0.0104025798398003 0 0 0
"чувствует" 0 0 0 0 0 0.010339123242349
"чувствуешь" 0 0 0.0208051596796005 0.0183016105417277 0 0
"чувствую" 0.0400962309542903 0.00936066647945334 0.0312077395194008 0 0 0.010339123242349
"чудовище" 0 0.00936066647945334 0 0 0 0.0206782464846981
"чуть" 0.0133654103180968 0.02808199943836 0 0.0183016105417277 0.0127567291746396 0.0206782464846981
"чушь" 0 0.0187213329589067 0.0312077395194008 0 0.0255134583492792 0
"шепчет" 0 0 0.0104025798398003 0 0 0
"шести" 0 0.00936066647945334 0 0 0 0
"шесть" 0 0.0468033323972667 0.0104025798398003 0 0.0127567291746396 0
"шестьдесят" 0 0.00936066647945334 0 0 0 0
"шипами" 0 0 0 0 0 0.010339123242349
"школе" 0 0 0 0 0.0255134583492792 0.0206782464846981
"школу" 0 0 0 0 0 0.0310173697270471
"шоссе" 0 0 0 0.0183016105417277 0 0
"шрам" 0 0.00936066647945334 0 0 0 0.010339123242349
"шрама" 0 0.0187213329589067 0 0 0 0
"штаны" 0 0 0 0.0183016105417277 0 0
"штат" 0.0133654103180968 0 0 0.0183016105417277 0 0
"штате" 0 0 0.0104025798398003 0.0183016105417277 0 0
"шум" 0 0.00936066647945334 0 0 0 0
"шума" 0 0 0 0 0.0127567291746396 0
"эй" 0.0668270515904838 0.131049330712347 0.187246437116405 0.0366032210834553 0.0510269166985585 0.0413564929693962
"экрана" 0 0.0187213329589067 0 0 0 0
"экране" 0 0.0187213329589067 0 0 0 0
"электричество" 0 0 0 0 0 0.0206782464846981
"электробритва" 0 0.00936066647945334 0 0 0 0
"эта" 0.0267308206361935 0.02808199943836 0.0832206387184022 0 0.0510269166985585 0.124069478908189
"этаж" 0 0.0187213329589067 0 0 0 0
"этаже" 0 0.0187213329589067 0 0 0 0.010339123242349
"эти" 0.0400962309542903 0.0374426659178133 0.0312077395194008 0.054904831625183 0.114810562571757 0.0930521091811414
"этим" 0.0267308206361935 0.0374426659178133 0.0624154790388016 0.0915080527086384 0.102053833397117 0.0310173697270471
"этими" 0.0133654103180968 0.0187213329589067 0 0 0.0127567291746396 0
"этих" 0.0801924619085806 0.02808199943836 0.0104025798398003 0 0.0637836458731981 0.0310173697270471
"это" 1.34990644212777 1.90957596180848 1.61239987516904 1.1896046852123 1.65837479270315 1.6439205955335
"этого" 0.0534616412723871 0.159131330150707 0.166441277436804 0.109809663250366 0.280648041842072 0.268817204301075
"этой" 0.0133654103180968 0.0187213329589067 0.0312077395194008 0.0366032210834553 0.0637836458731981 0.0206782464846981
"этом" 0.133654103180968 0.149770663671253 0.104025798398003 0.109809663250366 0.191350937619594 0.144747725392887
"этому" 0.0133654103180968 0.0374426659178133 0.0312077395194008 0.054904831625183 0.0382701875239189 0.0516956162117452
"этот" 0.0668270515904838 0.102967331273987 0.187246437116405 0.201317715959004 0.267891312667432 0.0827129859387924
"эту" 0.0400962309542903 0.0468033323972667 0.0312077395194008 0.0732064421669107 0.0892971042224774 0.0310173697270471
"я" 3.59529537556803 3.20134793597304 3.49526682617289 3.71522693997072 2.61512948080112 2.68817204301075
"является" 0.0133654103180968 0 0 0 0 0.010339123242349
"язык" 0 0 0 0 0.0255134583492792 0
"языком" 0 0.00936066647945334 0.0104025798398003 0 0 0
"яиц" 0 0.00936066647945334 0 0 0 0
"яичек" 0 0.05616399887672 0 0 0 0
"яичка" 0 0.00936066647945334 0 0 0 0
"яички" 0 0.00936066647945334 0 0 0 0
